"day_date","matchup","team","opposition","location","off_night","tired","total_games","off_nights","week_info"
2022-03-30,21,EDM,LAK,Home,Y,,4,3,Most Games
2022-03-30,21,FLA,,,,,4,0,Most Games
2022-03-30,21,LAK,EDM,Away,Y,,4,2,Most Games
2022-03-30,21,MIN,,,,,4,0,Most Games
2022-03-30,21,MTL,,,,,3,0,Least Games
2022-03-30,21,NJD,,,,,3,0,Least Games
2022-03-30,21,NSH,,,,,3,1,Least Games
2022-03-30,21,NYI,,,,,4,1,Most Games
2022-03-30,21,NYR,DET,Away,Y,Tired,4,2,Most Games
2022-03-30,21,OTT,,,,,3,1,Least Games
2022-03-30,21,PHI,,,,,3,0,Least Games
2022-03-30,21,PIT,,,,,3,0,Least Games
2022-03-30,21,SEA,VGK,Home,Y,,4,3,Most Games
2022-03-30,21,SJS,ARI,Away,Y,,3,1,Least Games
2022-03-30,21,STL,VAN,Away,Y,,4,3,Most Games
2022-03-30,21,TBL,,,,,3,1,Least Games
2022-03-30,21,TOR,,,,,3,0,Least Games
2022-03-30,21,VAN,STL,Home,Y,,3,2,Least Games
2022-03-30,21,VGK,SEA,Away,Y,,3,2,Least Games
2022-03-30,21,WPG,BUF,Away,Y,,3,1,Least Games
2022-03-30,21,WSH,,,,,3,1,Least Games
2022-03-31,21,ANA,DAL,Home,N,,4,1,Most Games
2022-03-31,21,ARI,,,,,4,3,Most Games
2022-03-31,21,BOS,NJD,Home,N,,3,0,Least Games
2022-03-31,21,BUF,,,,,4,3,Most Games
2022-03-31,21,CAR,MTL,Home,N,,4,1,Most Games
2022-03-31,21,CBJ,NYI,Away,N,,3,0,Least Games
2022-03-31,21,CGY,LAK,Home,N,Tired Opposition,3,0,Least Games
2022-03-31,21,CHI,FLA,Away,N,,4,2,Most Games
2022-03-31,21,COL,SJS,Home,N,Tired Opposition,3,0,Least Games
2022-03-31,21,DAL,ANA,Away,N,,4,0,Most Games
2022-03-31,21,DET,,,,,3,2,Least Games
2022-03-31,21,EDM,,,,,4,3,Most Games
2022-03-31,21,FLA,CHI,Home,N,,4,0,Most Games
2022-03-31,21,LAK,CGY,Away,N,Tired,4,2,Most Games
2022-03-31,21,MIN,PIT,Home,N,,4,0,Most Games
2022-03-31,21,MTL,CAR,Away,N,,3,0,Least Games
2022-03-31,21,NJD,BOS,Away,N,,3,0,Least Games
2022-03-31,21,NSH,,,,,3,1,Least Games
2022-03-31,21,NYI,CBJ,Home,N,,4,1,Most Games
2022-03-31,21,NYR,,,,,4,2,Most Games
2022-03-31,21,OTT,,,,,3,1,Least Games
2022-03-31,21,PHI,,,,,3,0,Least Games
2022-03-31,21,PIT,MIN,Away,N,,3,0,Least Games
2022-03-31,21,SEA,,,,,4,3,Most Games
2022-03-31,21,SJS,COL,Away,N,Tired,3,1,Least Games
2022-03-31,21,STL,,,,,4,3,Most Games
2022-03-31,21,TBL,,,,,3,1,Least Games
2022-03-31,21,TOR,WPG,Home,N,Tired Opposition,3,0,Least Games
2022-03-31,21,VAN,,,,,3,2,Least Games
2022-03-31,21,VGK,,,,,3,2,Least Games
2022-03-31,21,WPG,TOR,Away,N,Tired,3,1,Least Games
2022-03-31,21,WSH,,,,,3,1,Least Games
2022-04-01,21,ANA,ARI,Away,Y,,4,1,Most Games
2022-04-01,21,ARI,ANA,Home,Y,,4,3,Most Games
2022-04-01,21,BOS,,,,,3,0,Least Games
2022-04-01,21,BUF,NSH,Home,Y,,4,3,Most Games
2022-04-01,21,CAR,,,,,4,1,Most Games
2022-04-01,21,CBJ,,,,,3,0,Least Games
2022-04-01,21,CGY,,,,,3,0,Least Games
2022-04-01,21,CHI,TBL,Away,Y,,4,2,Most Games
2022-04-01,21,COL,,,,,3,0,Least Games
2022-04-01,21,DAL,,,,,4,0,Most Games
2022-04-01,21,DET,OTT,Home,Y,,3,2,Least Games
2022-04-01,21,EDM,STL,Home,Y,,4,3,Most Games
2022-04-01,21,FLA,,,,,4,0,Most Games
2022-04-01,21,LAK,,,,,4,2,Most Games
2022-04-01,21,MIN,,,,,4,0,Most Games
2022-04-01,21,MTL,,,,,3,0,Least Games
2022-04-01,21,NJD,,,,,3,0,Least Games
2022-04-01,21,NSH,BUF,Away,Y,,3,1,Least Games
2022-04-01,21,NYI,NYR,Away,Y,,4,1,Most Games
2022-04-01,21,NYR,NYI,Home,Y,,4,2,Most Games
2022-04-01,21,OTT,DET,Away,Y,,3,1,Least Games
2022-04-01,21,PHI,,,,,3,0,Least Games
2022-04-01,21,PIT,,,,,3,0,Least Games
2022-04-01,21,SEA,VGK,Home,Y,,4,3,Most Games
2022-04-01,21,SJS,,,,,3,1,Least Games
2022-04-01,21,STL,EDM,Away,Y,,4,3,Most Games
2022-04-01,21,TBL,CHI,Home,Y,,3,1,Least Games
2022-04-01,21,TOR,,,,,3,0,Least Games
2022-04-01,21,VAN,,,,,3,2,Least Games
2022-04-01,21,VGK,SEA,Away,Y,,3,2,Least Games
2022-04-01,21,WPG,,,,,3,1,Least Games
2022-04-01,21,WSH,,,,,3,1,Least Games
2022-04-02,21,ANA,,,,,4,1,Most Games
2022-04-02,21,ARI,,,,,4,3,Most Games
2022-04-02,21,BOS,CBJ,Home,N,,3,0,Least Games
2022-04-02,21,BUF,,,,,4,3,Most Games
2022-04-02,21,CAR,MIN,Home,N,,4,1,Most Games
2022-04-02,21,CBJ,BOS,Away,N,,3,0,Least Games
2022-04-02,21,CGY,STL,Home,N,Tired Opposition,3,0,Least Games
2022-04-02,21,CHI,,,,,4,2,Most Games
2022-04-02,21,COL,PIT,Home,N,,3,0,Least Games
2022-04-02,21,DAL,SJS,Away,N,,4,0,Most Games
2022-04-02,21,DET,,,,,3,2,Least Games
2022-04-02,21,EDM,,,,,4,3,Most Games
2022-04-02,21,FLA,NJD,Away,N,,4,0,Most Games
2022-04-02,21,LAK,WPG,Away,N,,4,2,Most Games
2022-04-02,21,MIN,CAR,Away,N,,4,0,Most Games
2022-04-02,21,MTL,TBL,Away,N,Tired Opposition,3,0,Least Games
2022-04-02,21,NJD,FLA,Home,N,,3,0,Least Games
2022-04-02,21,NSH,WSH,Home,N,Tired,3,1,Least Games
2022-04-02,21,NYI,,,,,4,1,Most Games
2022-04-02,21,NYR,,,,,4,2,Most Games
2022-04-02,21,OTT,,,,,3,1,Least Games
2022-04-02,21,PHI,TOR,Home,N,,3,0,Least Games
2022-04-02,21,PIT,COL,Away,N,,3,0,Least Games
2022-04-02,21,SEA,,,,,4,3,Most Games
2022-04-02,21,SJS,DAL,Home,N,,3,1,Least Games
2022-04-02,21,STL,CGY,Away,N,Tired,4,3,Most Games
2022-04-02,21,TBL,MTL,Home,N,Tired,3,1,Least Games
2022-04-02,21,TOR,PHI,Away,N,,3,0,Least Games
2022-04-02,21,VAN,,,,,3,2,Least Games
2022-04-02,21,VGK,,,,,3,2,Least Games
2022-04-02,21,WPG,LAK,Home,N,,3,1,Least Games
2022-04-02,21,WSH,NSH,Away,N,Tired Opposition,3,1,Least Games
2022-04-03,21,ANA,EDM,Home,N,,4,1,Most Games
2022-04-03,21,ARI,CHI,Away,N,,4,3,Most Games
2022-04-03,21,BOS,,,,,3,0,Least Games
2022-04-03,21,BUF,FLA,Home,N,Tired Opposition,4,3,Most Games
2022-04-03,21,CAR,,,,,4,1,Most Games
2022-04-03,21,CBJ,,,,,3,0,Least Games
2022-04-03,21,CGY,,,,,3,0,Least Games
2022-04-03,21,CHI,ARI,Home,N,,4,2,Most Games
2022-04-03,21,COL,,,,,3,0,Least Games
2022-04-03,21,DAL,SEA,Away,N,Tired,4,0,Most Games
2022-04-03,21,DET,OTT,Away,N,,3,2,Least Games
2022-04-03,21,EDM,ANA,Away,N,,4,3,Most Games
2022-04-03,21,FLA,BUF,Away,N,Tired,4,0,Most Games
2022-04-03,21,LAK,,,,,4,2,Most Games
2022-04-03,21,MIN,WSH,Away,N,Both Tired,4,0,Most Games
2022-04-03,21,MTL,,,,,3,0,Least Games
2022-04-03,21,NJD,NYI,Home,N,Tired,3,0,Least Games
2022-04-03,21,NSH,,,,,3,1,Least Games
2022-04-03,21,NYI,NJD,Away,N,Tired Opposition,4,1,Most Games
2022-04-03,21,NYR,PHI,Home,N,Tired Opposition,4,2,Most Games
2022-04-03,21,OTT,DET,Home,N,,3,1,Least Games
2022-04-03,21,PHI,NYR,Away,N,Tired,3,0,Least Games
2022-04-03,21,PIT,,,,,3,0,Least Games
2022-04-03,21,SEA,DAL,Home,N,Tired Opposition,4,3,Most Games
2022-04-03,21,SJS,,,,,3,1,Least Games
2022-04-03,21,STL,,,,,4,3,Most Games
2022-04-03,21,TBL,,,,,3,1,Least Games
2022-04-03,21,TOR,,,,,3,0,Least Games
2022-04-03,21,VAN,VGK,Home,N,,3,2,Least Games
2022-04-03,21,VGK,VAN,Away,N,,3,2,Least Games
2022-04-03,21,WPG,,,,,3,1,Least Games
2022-04-03,21,WSH,MIN,Home,N,Both Tired,3,1,Least Games
2022-04-04,22,ANA,,,,,3,2,
2022-04-04,22,ARI,STL,Away,Y,Tired,3,1,
2022-04-04,22,BOS,CBJ,Away,Y,,4,3,Most Games
2022-04-04,22,BUF,,,,,4,2,Most Games
2022-04-04,22,CAR,,,,,4,2,Most Games
2022-04-04,22,CBJ,BOS,Home,Y,,4,1,Most Games
2022-04-04,22,CGY,LAK,Away,Y,,4,2,Most Games
2022-04-04,22,CHI,,,,,2,1,Least Games
2022-04-04,22,COL,,,,,3,1,
2022-04-04,22,DAL,,,,,4,1,Most Games
2022-04-04,22,DET,,,,,3,1,
2022-04-04,22,EDM,,,,,3,0,
2022-04-04,22,FLA,,,,,3,1,
2022-04-04,22,LAK,CGY,Home,Y,,3,2,
2022-04-04,22,MIN,,,,,3,2,
2022-04-04,22,MTL,,,,,2,0,Least Games
2022-04-04,22,NJD,,,,,3,0,
2022-04-04,22,NSH,,,,,3,1,
2022-04-04,22,NYI,,,,,3,1,
2022-04-04,22,NYR,,,,,3,0,
2022-04-04,22,OTT,,,,,4,1,Most Games
2022-04-04,22,PHI,,,,,3,0,
2022-04-04,22,PIT,,,,,4,1,Most Games
2022-04-04,22,SEA,,,,,3,1,
2022-04-04,22,SJS,,,,,4,1,Most Games
2022-04-04,22,STL,ARI,Home,Y,Tired Opposition,4,3,Most Games
2022-04-04,22,TBL,TOR,Home,Y,,4,4,Most Games
2022-04-04,22,TOR,TBL,Away,Y,,4,1,Most Games
2022-04-04,22,VAN,,,,,3,1,
2022-04-04,22,VGK,,,,,3,2,
2022-04-04,22,WPG,,,,,3,3,
2022-04-04,22,WSH,,,,,3,2,
2022-04-05,22,ANA,,,,,3,2,
2022-04-05,22,ARI,,,,,3,1,
2022-04-05,22,BOS,DET,Away,N,Tired,4,3,Most Games
2022-04-05,22,BUF,CAR,Home,N,,4,2,Most Games
2022-04-05,22,CAR,BUF,Away,N,,4,2,Most Games
2022-04-05,22,CBJ,PHI,Away,N,Tired,4,1,Most Games
2022-04-05,22,CGY,,,,,4,2,Most Games
2022-04-05,22,CHI,,,,,2,1,Least Games
2022-04-05,22,COL,PIT,Away,N,,3,1,
2022-04-05,22,DAL,NYI,Home,N,,4,1,Most Games
2022-04-05,22,DET,BOS,Home,N,Tired Opposition,3,1,
2022-04-05,22,EDM,SJS,Away,N,,3,0,
2022-04-05,22,FLA,TOR,Home,N,Tired Opposition,3,1,
2022-04-05,22,LAK,,,,,3,2,
2022-04-05,22,MIN,NSH,Away,N,,3,2,
2022-04-05,22,MTL,OTT,Home,N,,2,0,Least Games
2022-04-05,22,NJD,NYR,Home,N,,3,0,
2022-04-05,22,NSH,MIN,Home,N,,3,1,
2022-04-05,22,NYI,DAL,Away,N,,3,1,
2022-04-05,22,NYR,NJD,Away,N,,3,0,
2022-04-05,22,OTT,MTL,Away,N,,4,1,Most Games
2022-04-05,22,PHI,CBJ,Home,N,Tired Opposition,3,0,
2022-04-05,22,PIT,COL,Home,N,,4,1,Most Games
2022-04-05,22,SEA,,,,,3,1,
2022-04-05,22,SJS,EDM,Home,N,,4,1,Most Games
2022-04-05,22,STL,,,,,4,3,Most Games
2022-04-05,22,TBL,,,,,4,4,Most Games
2022-04-05,22,TOR,FLA,Away,N,Tired,4,1,Most Games
2022-04-05,22,VAN,,,,,3,1,
2022-04-05,22,VGK,,,,,3,2,
2022-04-05,22,WPG,,,,,3,3,
2022-04-05,22,WSH,,,,,3,2,
2022-04-06,22,ANA,CGY,Home,Y,,3,2,
2022-04-06,22,ARI,,,,,3,1,
2022-04-06,22,BOS,,,,,4,3,Most Games
2022-04-06,22,BUF,,,,,4,2,Most Games
2022-04-06,22,CAR,,,,,4,2,Most Games
2022-04-06,22,CBJ,,,,,4,1,Most Games
2022-04-06,22,CGY,ANA,Away,Y,,4,2,Most Games
2022-04-06,22,CHI,,,,,2,1,Least Games
2022-04-06,22,COL,,,,,3,1,
2022-04-06,22,DAL,,,,,4,1,Most Games
2022-04-06,22,DET,WPG,Away,Y,Tired,3,1,
2022-04-06,22,EDM,,,,,3,0,
2022-04-06,22,FLA,,,,,3,1,
2022-04-06,22,LAK,,,,,3,2,
2022-04-06,22,MIN,,,,,3,2,
2022-04-06,22,MTL,,,,,2,0,Least Games
2022-04-06,22,NJD,,,,,3,0,
2022-04-06,22,NSH,,,,,3,1,
2022-04-06,22,NYI,,,,,3,1,
2022-04-06,22,NYR,,,,,3,0,
2022-04-06,22,OTT,,,,,4,1,Most Games
2022-04-06,22,PHI,,,,,3,0,
2022-04-06,22,PIT,,,,,4,1,Most Games
2022-04-06,22,SEA,STL,Away,Y,,3,1,
2022-04-06,22,SJS,,,,,4,1,Most Games
2022-04-06,22,STL,SEA,Home,Y,,4,3,Most Games
2022-04-06,22,TBL,WSH,Away,Y,,4,4,Most Games
2022-04-06,22,TOR,,,,,4,1,Most Games
2022-04-06,22,VAN,VGK,Away,Y,,3,1,
2022-04-06,22,VGK,VAN,Home,Y,,3,2,
2022-04-06,22,WPG,DET,Home,Y,Tired Opposition,3,3,
2022-04-06,22,WSH,TBL,Home,Y,,3,2,
2022-04-07,22,ANA,,,,,3,2,
2022-04-07,22,ARI,VAN,Home,N,Tired Opposition,3,1,
2022-04-07,22,BOS,,,,,4,3,Most Games
2022-04-07,22,BUF,CAR,Away,N,,4,2,Most Games
2022-04-07,22,CAR,BUF,Home,N,,4,2,Most Games
2022-04-07,22,CBJ,PHI,Home,N,,4,1,Most Games
2022-04-07,22,CGY,SJS,Away,N,Tired,4,2,Most Games
2022-04-07,22,CHI,SEA,Home,N,Tired Opposition,2,1,Least Games
2022-04-07,22,COL,,,,,3,1,
2022-04-07,22,DAL,TOR,Home,N,,4,1,Most Games
2022-04-07,22,DET,,,,,3,1,
2022-04-07,22,EDM,LAK,Away,N,,3,0,
2022-04-07,22,FLA,,,,,3,1,
2022-04-07,22,LAK,EDM,Home,N,,3,2,
2022-04-07,22,MIN,,,,,3,2,
2022-04-07,22,MTL,,,,,2,0,Least Games
2022-04-07,22,NJD,OTT,Away,N,,3,0,
2022-04-07,22,NSH,,,,,3,1,
2022-04-07,22,NYI,,,,,3,1,
2022-04-07,22,NYR,PIT,Home,N,,3,0,
2022-04-07,22,OTT,NJD,Home,N,,4,1,Most Games
2022-04-07,22,PHI,CBJ,Away,N,,3,0,
2022-04-07,22,PIT,NYR,Away,N,,4,1,Most Games
2022-04-07,22,SEA,CHI,Away,N,Tired,3,1,
2022-04-07,22,SJS,CGY,Home,N,Tired Opposition,4,1,Most Games
2022-04-07,22,STL,,,,,4,3,Most Games
2022-04-07,22,TBL,,,,,4,4,Most Games
2022-04-07,22,TOR,DAL,Away,N,,4,1,Most Games
2022-04-07,22,VAN,ARI,Away,N,Tired,3,1,
2022-04-07,22,VGK,,,,,3,2,
2022-04-07,22,WPG,,,,,3,3,
2022-04-07,22,WSH,,,,,3,2,
2022-04-08,22,ANA,,,,,3,2,
2022-04-08,22,ARI,,,,,3,1,
2022-04-08,22,BOS,TBL,Away,Y,,4,3,Most Games
2022-04-08,22,BUF,FLA,Away,Y,Tired,4,2,Most Games
2022-04-08,22,CAR,NYI,Home,Y,Tired,4,2,Most Games
2022-04-08,22,CBJ,,,,,4,1,Most Games
2022-04-08,22,CGY,,,,,4,2,Most Games
2022-04-08,22,CHI,,,,,2,1,Least Games
2022-04-08,22,COL,WPG,Away,Y,,3,1,
2022-04-08,22,DAL,,,,,4,1,Most Games
2022-04-08,22,DET,,,,,3,1,
2022-04-08,22,EDM,,,,,3,0,
2022-04-08,22,FLA,BUF,Home,Y,Tired Opposition,3,1,
2022-04-08,22,LAK,,,,,3,2,
2022-04-08,22,MIN,STL,Away,Y,,3,2,
2022-04-08,22,MTL,,,,,2,0,Least Games
2022-04-08,22,NJD,,,,,3,0,
2022-04-08,22,NSH,,,,,3,1,
2022-04-08,22,NYI,CAR,Away,Y,Tired Opposition,3,1,
2022-04-08,22,NYR,,,,,3,0,
2022-04-08,22,OTT,,,,,4,1,Most Games
2022-04-08,22,PHI,,,,,3,0,
2022-04-08,22,PIT,,,,,4,1,Most Games
2022-04-08,22,SEA,,,,,3,1,
2022-04-08,22,SJS,,,,,4,1,Most Games
2022-04-08,22,STL,MIN,Home,Y,,4,3,Most Games
2022-04-08,22,TBL,BOS,Home,Y,,4,4,Most Games
2022-04-08,22,TOR,,,,,4,1,Most Games
2022-04-08,22,VAN,,,,,3,1,
2022-04-08,22,VGK,,,,,3,2,
2022-04-08,22,WPG,COL,Home,Y,,3,3,
2022-04-08,22,WSH,,,,,3,2,
2022-04-09,22,ANA,PHI,Away,N,,3,2,
2022-04-09,22,ARI,VGK,Away,N,,3,1,
2022-04-09,22,BOS,,,,,4,3,Most Games
2022-04-09,22,BUF,,,,,4,2,Most Games
2022-04-09,22,CAR,,,,,4,2,Most Games
2022-04-09,22,CBJ,DET,Away,N,,4,1,Most Games
2022-04-09,22,CGY,SEA,Away,N,,4,2,Most Games
2022-04-09,22,CHI,,,,,2,1,Least Games
2022-04-09,22,COL,EDM,Away,N,Tired,3,1,
2022-04-09,22,DAL,NJD,Home,N,,4,1,Most Games
2022-04-09,22,DET,CBJ,Home,N,,3,1,
2022-04-09,22,EDM,COL,Home,N,Tired Opposition,3,0,
2022-04-09,22,FLA,NSH,Away,N,Tired,3,1,
2022-04-09,22,LAK,,,,,3,2,
2022-04-09,22,MIN,,,,,3,2,
2022-04-09,22,MTL,TOR,Away,N,,2,0,Least Games
2022-04-09,22,NJD,DAL,Away,N,,3,0,
2022-04-09,22,NSH,FLA,Home,N,Tired Opposition,3,1,
2022-04-09,22,NYI,STL,Away,N,Both Tired,3,1,
2022-04-09,22,NYR,OTT,Home,N,,3,0,
2022-04-09,22,OTT,NYR,Away,N,,4,1,Most Games
2022-04-09,22,PHI,ANA,Home,N,,3,0,
2022-04-09,22,PIT,WSH,Home,N,,4,1,Most Games
2022-04-09,22,SEA,CGY,Home,N,,3,1,
2022-04-09,22,SJS,VAN,Away,N,,4,1,Most Games
2022-04-09,22,STL,NYI,Home,N,Both Tired,4,3,Most Games
2022-04-09,22,TBL,,,,,4,4,Most Games
2022-04-09,22,TOR,MTL,Home,N,,4,1,Most Games
2022-04-09,22,VAN,SJS,Home,N,,3,1,
2022-04-09,22,VGK,ARI,Home,N,,3,2,
2022-04-09,22,WPG,,,,,3,3,
2022-04-09,22,WSH,PIT,Away,N,,3,2,
2022-04-10,22,ANA,CAR,Away,Y,Tired,3,2,
2022-04-10,22,ARI,,,,,3,1,
2022-04-10,22,BOS,WSH,Away,Y,Tired Opposition,4,3,Most Games
2022-04-10,22,BUF,TBL,Away,Y,,4,2,Most Games
2022-04-10,22,CAR,ANA,Home,Y,Tired Opposition,4,2,Most Games
2022-04-10,22,CBJ,,,,,4,1,Most Games
2022-04-10,22,CGY,,,,,4,2,Most Games
2022-04-10,22,CHI,DAL,Home,Y,Tired Opposition,2,1,Least Games
2022-04-10,22,COL,,,,,3,1,
2022-04-10,22,DAL,CHI,Away,Y,Tired,4,1,Most Games
2022-04-10,22,DET,,,,,3,1,
2022-04-10,22,EDM,,,,,3,0,
2022-04-10,22,FLA,,,,,3,1,
2022-04-10,22,LAK,MIN,Away,Y,,3,2,
2022-04-10,22,MIN,LAK,Home,Y,,3,2,
2022-04-10,22,MTL,,,,,2,0,Least Games
2022-04-10,22,NJD,,,,,3,0,
2022-04-10,22,NSH,PIT,Away,Y,Both Tired,3,1,
2022-04-10,22,NYI,,,,,3,1,
2022-04-10,22,NYR,,,,,3,0,
2022-04-10,22,OTT,WPG,Home,Y,Tired,4,1,Most Games
2022-04-10,22,PHI,,,,,3,0,
2022-04-10,22,PIT,NSH,Home,Y,Both Tired,4,1,Most Games
2022-04-10,22,SEA,,,,,3,1,
2022-04-10,22,SJS,VGK,Home,Y,Both Tired,4,1,Most Games
2022-04-10,22,STL,,,,,4,3,Most Games
2022-04-10,22,TBL,BUF,Home,Y,,4,4,Most Games
2022-04-10,22,TOR,,,,,4,1,Most Games
2022-04-10,22,VAN,,,,,3,1,
2022-04-10,22,VGK,SJS,Away,Y,Both Tired,3,2,
2022-04-10,22,WPG,OTT,Away,Y,Tired Opposition,3,3,
2022-04-10,22,WSH,BOS,Home,Y,Tired,3,2,
2022-04-11,23,ANA,,,,,3,1,Least Games
2022-04-11,23,ARI,,,,,3,0,Least Games
2022-04-11,23,BOS,,,,,3,0,Least Games
2022-04-11,23,BUF,,,,,4,1,Most Games
2022-04-11,23,CAR,,,,,3,0,Least Games
2022-04-11,23,CBJ,,,,,4,2,Most Games
2022-04-11,23,CGY,,,,,3,0,Least Games
2022-04-11,23,CHI,,,,,3,0,Least Games
2022-04-11,23,COL,,,,,3,1,Least Games
2022-04-11,23,DAL,,,,,3,0,Least Games
2022-04-11,23,DET,,,,,4,1,Most Games
2022-04-11,23,EDM,MIN,Away,Y,Tired Opposition,4,2,Most Games
2022-04-11,23,FLA,,,,,3,2,Least Games
2022-04-11,23,LAK,,,,,3,1,Least Games
2022-04-11,23,MIN,EDM,Home,Y,Tired,4,2,Most Games
2022-04-11,23,MTL,WPG,Home,Y,Tired Opposition,4,3,Most Games
2022-04-11,23,NJD,,,,,3,0,Least Games
2022-04-11,23,NSH,,,,,4,1,Most Games
2022-04-11,23,NYI,,,,,3,2,Least Games
2022-04-11,23,NYR,,,,,3,1,Least Games
2022-04-11,23,OTT,,,,,3,0,Least Games
2022-04-11,23,PHI,,,,,4,2,Most Games
2022-04-11,23,PIT,,,,,3,0,Least Games
2022-04-11,23,SEA,,,,,3,1,Least Games
2022-04-11,23,SJS,,,,,4,1,Most Games
2022-04-11,23,STL,,,,,4,1,Most Games
2022-04-11,23,TBL,,,,,3,0,Least Games
2022-04-11,23,TOR,,,,,4,1,Most Games
2022-04-11,23,VAN,,,,,3,0,Least Games
2022-04-11,23,VGK,,,,,3,1,Least Games
2022-04-11,23,WPG,MTL,Away,Y,Tired,4,3,Most Games
2022-04-11,23,WSH,,,,,3,0,Least Games
2022-04-12,23,ANA,FLA,Away,N,,3,1,Least Games
2022-04-12,23,ARI,NJD,Home,N,,3,0,Least Games
2022-04-12,23,BOS,STL,Home,N,,3,0,Least Games
2022-04-12,23,BUF,TOR,Away,N,,4,1,Most Games
2022-04-12,23,CAR,NYR,Away,N,,3,0,Least Games
2022-04-12,23,CBJ,PIT,Away,N,,4,2,Most Games
2022-04-12,23,CGY,SEA,Home,N,,3,0,Least Games
2022-04-12,23,CHI,SJS,Home,N,,3,0,Least Games
2022-04-12,23,COL,,,,,3,1,Least Games
2022-04-12,23,DAL,TBL,Home,N,,3,0,Least Games
2022-04-12,23,DET,OTT,Home,N,,4,1,Most Games
2022-04-12,23,EDM,NSH,Away,N,Tired,4,2,Most Games
2022-04-12,23,FLA,ANA,Home,N,,3,2,Least Games
2022-04-12,23,LAK,,,,,3,1,Least Games
2022-04-12,23,MIN,,,,,4,2,Most Games
2022-04-12,23,MTL,,,,,4,3,Most Games
2022-04-12,23,NJD,ARI,Away,N,,3,0,Least Games
2022-04-12,23,NSH,EDM,Home,N,Tired Opposition,4,1,Most Games
2022-04-12,23,NYI,,,,,3,2,Least Games
2022-04-12,23,NYR,CAR,Home,N,,3,1,Least Games
2022-04-12,23,OTT,DET,Away,N,,3,0,Least Games
2022-04-12,23,PHI,WSH,Away,N,,4,2,Most Games
2022-04-12,23,PIT,CBJ,Home,N,,3,0,Least Games
2022-04-12,23,SEA,CGY,Away,N,,3,1,Least Games
2022-04-12,23,SJS,CHI,Away,N,,4,1,Most Games
2022-04-12,23,STL,BOS,Away,N,,4,1,Most Games
2022-04-12,23,TBL,DAL,Away,N,,3,0,Least Games
2022-04-12,23,TOR,BUF,Home,N,,4,1,Most Games
2022-04-12,23,VAN,VGK,Home,N,,3,0,Least Games
2022-04-12,23,VGK,VAN,Away,N,,3,1,Least Games
2022-04-12,23,WPG,,,,,4,3,Most Games
2022-04-12,23,WSH,PHI,Home,N,,3,0,Least Games
2022-04-13,23,ANA,,,,,3,1,Least Games
2022-04-13,23,ARI,,,,,3,0,Least Games
2022-04-13,23,BOS,,,,,3,0,Least Games
2022-04-13,23,BUF,,,,,4,1,Most Games
2022-04-13,23,CAR,,,,,3,0,Least Games
2022-04-13,23,CBJ,MTL,Home,Y,Tired,4,2,Most Games
2022-04-13,23,CGY,,,,,3,0,Least Games
2022-04-13,23,CHI,,,,,3,0,Least Games
2022-04-13,23,COL,LAK,Home,Y,,3,1,Least Games
2022-04-13,23,DAL,,,,,3,0,Least Games
2022-04-13,23,DET,,,,,4,1,Most Games
2022-04-13,23,EDM,,,,,4,2,Most Games
2022-04-13,23,FLA,,,,,3,2,Least Games
2022-04-13,23,LAK,COL,Away,Y,,3,1,Least Games
2022-04-13,23,MIN,,,,,4,2,Most Games
2022-04-13,23,MTL,CBJ,Away,Y,Tired Opposition,4,3,Most Games
2022-04-13,23,NJD,,,,,3,0,Least Games
2022-04-13,23,NSH,,,,,4,1,Most Games
2022-04-13,23,NYI,,,,,3,2,Least Games
2022-04-13,23,NYR,PHI,Away,Y,Both Tired,3,1,Least Games
2022-04-13,23,OTT,,,,,3,0,Least Games
2022-04-13,23,PHI,NYR,Home,Y,Both Tired,4,2,Most Games
2022-04-13,23,PIT,,,,,3,0,Least Games
2022-04-13,23,SEA,WPG,Away,Y,Tired,3,1,Least Games
2022-04-13,23,SJS,,,,,4,1,Most Games
2022-04-13,23,STL,,,,,4,1,Most Games
2022-04-13,23,TBL,,,,,3,0,Least Games
2022-04-13,23,TOR,,,,,4,1,Most Games
2022-04-13,23,VAN,,,,,3,0,Least Games
2022-04-13,23,VGK,,,,,3,1,Least Games
2022-04-13,23,WPG,SEA,Home,Y,Tired Opposition,4,3,Most Games
2022-04-13,23,WSH,,,,,3,0,Least Games
2022-04-14,23,ANA,TBL,Away,N,,3,1,Least Games
2022-04-14,23,ARI,VAN,Away,N,,3,0,Least Games
2022-04-14,23,BOS,OTT,Home,N,,3,0,Least Games
2022-04-14,23,BUF,STL,Home,N,,4,1,Most Games
2022-04-14,23,CAR,DET,Home,N,,3,0,Least Games
2022-04-14,23,CBJ,,,,,4,2,Most Games
2022-04-14,23,CGY,VGK,Home,N,,3,0,Least Games
2022-04-14,23,CHI,LAK,Home,N,Tired Opposition,3,0,Least Games
2022-04-14,23,COL,NJD,Home,N,Tired,3,1,Least Games
2022-04-14,23,DAL,MIN,Home,N,,3,0,Least Games
2022-04-14,23,DET,CAR,Away,N,,4,1,Most Games
2022-04-14,23,EDM,,,,,4,2,Most Games
2022-04-14,23,FLA,,,,,3,2,Least Games
2022-04-14,23,LAK,CHI,Away,N,Tired,3,1,Least Games
2022-04-14,23,MIN,DAL,Away,N,,4,2,Most Games
2022-04-14,23,MTL,,,,,4,3,Most Games
